File Name,Label,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvector_1_X,Eigenvector_2_X,Eigenvector_3_X,Eigenvector_1_Y,Eigenvector_2_Y,Eigenvector_3_Y,Eigenvector_1_Z,Eigenvector_2_Z,Eigenvector_3_Z
wooden_stairs_shallow_climbing_15.pcd,1,0.8452402219139497,0.184222113499806,0.0821554522816038,-0.5662413720884495,0.1069324101747514,-0.8172736189242917,-0.0777978346417612,0.9801882169558416,0.1821498181881627,0.8205596903702025,0.1667228808386727,-0.5467040109093863
wooden_stairs_shallow_climbing_25.pcd,1,0.5035177899426834,0.2607446821963058,0.0938293153779757,0.4278308183843411,0.0326360276920653,0.9032694396120504,-0.2998775027405473,0.9478687126372916,0.1077886216324166,0.852663048449197,0.3169854780582321,-0.4153142575321923
wooden_stairs_shallow_climbing_47.pcd,1,0.3690640318685433,0.2143195953300739,0.0491552929805334,-0.1541966309267721,0.9413312798618292,0.3001979689546939,-0.0841016607192743,0.2902243712268566,-0.953255854957228,0.9844543207661252,0.1722359889792672,-0.0344159036673576
wooden_stairs_shallow_climbing_46.pcd,1,0.3625024953429208,0.2176117841165487,0.0513981101215943,-0.1312932573541262,0.9109335023747828,0.3911038670539521,-0.1350364063459883,0.3744082114843543,-0.9173786896011096,0.9821034820906116,0.1732588970999744,-0.073851912914942
wooden_stairs_shallow_climbing_33.pcd,1,0.3837141258589321,0.3008150691205007,0.0868416681542084,0.2307113352876236,0.3013421834122487,0.925183856466454,-0.3402482563246475,0.9157925933776394,-0.2134362902195737,0.9115938809787166,0.2655500224270294,-0.3138148845277508
wooden_stairs_shallow_climbing_5.pcd,1,0.9907598146341556,0.1242469370385728,0.0465133587895041,-0.634610009328635,-0.0516747348999896,-0.7711030137620563,0.1924269693791178,-0.9769040934921986,-0.092899158089588,-0.748493151281612,-0.2073357515991923,0.62989672851454
wooden_stairs_shallow_climbing_52.pcd,1,0.3569216778522322,0.1807040881183966,0.0309147025573166,0.1250438753390221,-0.98133091554366,-0.1461289274525772,-0.2285253127439165,-0.1718123543496644,0.9582571138938234,0.96547408596787,0.086430024245437,0.2457430369988922
wooden_stairs_shallow_climbing_13.pcd,1,0.8857860480134624,0.195149661768145,0.0781637501586676,-0.6002986294200265,0.0967746698255261,-0.7938993757376294,-0.1565026345505479,0.9592475467939628,0.2352680797484042,0.7843140193157168,0.2654784496902228,-0.5606894968294842
wooden_stairs_shallow_climbing_36.pcd,1,0.3630576448663913,0.3048657531502744,0.0855625757717558,0.08378946587094,0.5768217910362735,0.8125613495575389,-0.3264702643840329,0.7863146816564126,-0.5245249163620299,0.9414863206027384,0.2213274560403224,-0.2542000498045526
wooden_stairs_shallow_climbing_30.pcd,1,0.4602027143991035,0.2749323508926641,0.0848042447484802,0.4013028263380153,-0.0190154711932497,0.9157480294428264,-0.293648623528934,0.9443408516521972,0.1482930942436813,0.8675981370846084,0.3284185861916185,-0.3733827858528233
wooden_stairs_shallow_climbing_12.pcd,1,0.9191753687909144,0.1871667829037035,0.0768522674730875,-0.6191527152849258,0.124659672160917,-0.7753127635296844,-0.0794079084974337,0.9723191512424608,0.2197495214902727,0.7812453514891251,0.1976244778965233,-0.5921150787750301
wooden_stairs_shallow_climbing_23.pcd,1,0.5774327976105516,0.2376880682750368,0.0893558465003071,0.4543951646916174,0.0748263096253858,0.8876519913190772,-0.2663984699452896,0.962277939298586,0.0552541650020592,0.8500334637622724,0.2615763577373,-0.4571880571025465
wooden_stairs_shallow_climbing_48.pcd,1,0.3607704858740048,0.203392247280057,0.0437156845975315,-0.1495251644670776,0.9485359358402858,0.279144771777454,-0.0317234179628172,0.2775710470797176,-0.9601812009073214,0.988248880567972,0.1524266782510947,0.0114130545204803
wooden_stairs_shallow_climbing_28.pcd,1,0.508886819070525,0.2608506989168773,0.084169322241124,0.44461759729409,-0.0475023231797838,0.8944600166966404,-0.2939032098262343,0.9355701845295302,0.1957787860653407,0.8461300700425836,0.3499313634298952,-0.4020098822887664
wooden_stairs_shallow_climbing_43.pcd,1,0.3685169030872132,0.2397533514554697,0.0535355200594156,-0.1047213734136219,0.8756921126014865,0.4713775110014367,-0.1499571391336857,0.4546602180751616,-0.8779504214491194,0.9831308612657852,0.1626265969249529,-0.0837036414942845
wooden_stairs_shallow_climbing_2.pcd,1,0.9956973562374763,0.1179197536111109,0.048625971105696,-0.6540893081300679,0.0301542630086307,-0.755816047337138,-0.161886451174189,0.9704728606400346,0.1788161169676115,0.7388910297981398,0.239318087873762,-0.6298943553488072
wooden_stairs_shallow_climbing_27.pcd,1,0.5316622291588398,0.249949600425782,0.0836566179433848,0.4528037047248514,-0.059213196573299,0.8896418393595373,-0.2958249413252076,0.9312942957743404,0.2125524376433061,0.8411042795500367,0.3594227761421719,-0.4041767669137687
wooden_stairs_shallow_climbing_22.pcd,1,0.612894039027857,0.2236471496358189,0.0863545872429271,0.4587801049957113,0.0496217183406769,0.8871631757061618,-0.2566653221162371,0.9632785083528664,0.0788506675206065,0.8506725149451418,0.2638791397863715,-0.4546691895241111
wooden_stairs_shallow_climbing_24.pcd,1,0.5252599325837208,0.24452316228116,0.0913281464992574,0.4444050666795279,0.0867922876709916,0.8916115945356478,-0.2953661326935543,0.9538358289475092,0.0543696521385962,0.8457322178841351,0.2875140174267233,-0.4495249775217478
wooden_stairs_shallow_climbing_17.pcd,1,0.801831678483813,0.2086453402057891,0.0835432798851385,-0.5626340654128159,0.0731544189375575,-0.8234630164293691,-0.0855943855822039,0.98556909804489,0.1460381940993082,0.8222630416076426,0.1526498737925798,-0.5482531408366551
wooden_stairs_shallow_climbing_69.pcd,1,0.2896980360377835,0.1265686989718178,0.0551465609332093,-0.4831434752742505,0.8377020901147613,0.2546126283538976,-0.1812391846550102,0.1888176798252131,-0.9651426017594552,0.8565773404926765,0.5124481359150248,-0.0605984137722231
wooden_stairs_shallow_climbing_18.pcd,1,0.7624908006790756,0.2058784449431384,0.0852133899344063,-0.5408415177620892,0.0684986203239096,-0.8383307173654803,-0.1285036394199866,0.978249388979448,0.1628341107297695,0.8312504239521432,0.1957959958095608,-0.5202755622786107
wooden_stairs_shallow_climbing_1.pcd,1,0.9403061871322697,0.1222650726891045,0.0420918977404139,-0.6361774274120173,0.0591195076665386,-0.769274440407774,-0.1643928377844542,0.9637778020271696,0.2100174830933163,0.7538257595337278,0.2600715903995348,-0.6034148590567313
wooden_stairs_shallow_climbing_57.pcd,1,0.3502906021650867,0.1609244869334389,0.0231456881512899,0.2443406788966559,-0.9543501115700298,-0.1717949276975117,-0.2773001350507238,-0.2385346332419896,0.9307018125291044,0.9291944186967394,0.17976955607216,0.3229251290507551
wooden_stairs_shallow_climbing_64.pcd,1,0.331606699981182,0.1406177989815172,0.046734244433789,0.3834988980724695,-0.9150476269073572,-0.1249657379781171,-0.0812621140608609,-0.1682202608283528,0.982394224670117,0.9199592730091702,0.3665921225804706,0.1388709892900025
wooden_stairs_shallow_climbing_62.pcd,1,0.3243970256354029,0.1527172062303938,0.0457020293940116,0.3351514256860199,-0.9338664398534432,-0.1247677617659439,-0.1080853346951724,-0.16966249102908,0.9795571446126256,0.93594395253373,0.3148144082682086,0.1577998924659863
wooden_stairs_shallow_climbing_49.pcd,1,0.3655426166097823,0.1978074188957053,0.0385358019241776,0.1446294636420129,-0.9609838488682,-0.2357803224636965,-0.0447962280287574,-0.2444004599264091,0.9686391036615009,0.9884713532525964,0.1295316849354652,0.0783959590588707
wooden_stairs_shallow_climbing_66.pcd,1,0.3203142342645538,0.1305170550838635,0.0490049588632146,-0.4680251435744437,0.8691802783284591,0.1596186353374281,0.0284520691047739,0.1953493157886359,-0.9803209293820918,0.8832570094518233,0.4542733632800557,0.1161583689126538
wooden_stairs_shallow_climbing_3.pcd,1,0.9603870124044932,0.1326808161587001,0.0441950986697393,-0.6447205803403804,-0.0242831807747674,-0.7640325257585722,-0.1823543335566531,0.975525087584186,0.1228727004951695,0.7423491566093898,0.2185432008215463,-0.6333692438506953
wooden_stairs_shallow_climbing_131.pcd,1,0.186061242853836,0.0871240894163686,0.024421753383499,-0.3516207491482511,0.8520043961727473,0.3878805971826059,0.7489680238414573,0.0074611422164847,0.6625641332126632,-0.5616135219449803,-0.5234814612372989,0.6407475413213987
wooden_stairs_shallow_climbing_50.pcd,1,0.3583593909382204,0.1875494947858579,0.03727185883499,0.150857791519287,-0.972014094934665,-0.1800847744432245,-0.1207509681434389,-0.1989242693997117,0.9725473452414604,0.98115295975212,0.1249709337891601,0.1473809189736575
wooden_stairs_shallow_climbing_67.pcd,1,0.3101300870467188,0.1292283713418988,0.0511796488595339,-0.4933978389065605,0.84865904726667,0.1906210745294511,-0.0486905229159439,0.19186211354051,-0.9802133249277628,0.8684398686958742,0.4929165759844107,0.0533426994001719
wooden_stairs_shallow_climbing_55.pcd,1,0.3692671985260405,0.1673924542278768,0.0254492027086612,0.1379833173026524,-0.983960454038764,-0.1130594048895724,-0.2841518454513453,-0.1486807012613957,0.9471809635961934,0.9487983626001628,0.0985691328979228,0.3001096352451907
wooden_stairs_shallow_climbing_53.pcd,1,0.366089139927257,0.1754376063429857,0.0273869718407064,0.123631694595255,-0.9839025977387856,-0.1290382976266168,-0.2521120387185209,-0.1569125099573926,0.954891608588149,0.9597680574100688,0.0855227594371282,0.2674530493256013
